subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	similarity_score	similarity_measure	mapping_tool	comment
http://data.europa.eu/8mn/euroscivoc/432746d6-998b-431f-b22f-d3abe0e8aada	surgery	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320226	Surgery	semapv:LexicalMatching	0.960	0.7813	cosine	tamar-pairwise	Same clinical discipline
http://data.europa.eu/8mn/euroscivoc/437c1f4d-96f4-4721-9194-455037fa37fa	leukemia	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/321106	Haematological tumours	semapv:SemanticSimilarityThresholdMatching	0.950	0.7344	cosine	tamar-pairwise	Target covers leukemia
http://data.europa.eu/8mn/euroscivoc/4455c187-2f2f-4cd1-a4dd-449f59d73b39	cardiology	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320101	Cardiology (incl. cardiovascular diseases)	semapv:SemanticSimilarityThresholdMatching	0.950	0.6926	cosine	tamar-pairwise	Same cardiology field
http://data.europa.eu/8mn/euroscivoc/44dfe719-40b0-4d63-a0b1-8602905b26f4	social anthropology	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440107	Social and cultural anthropology	semapv:SemanticSimilarityThresholdMatching	0.880	0.6916	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/44e74c12-5d9f-450a-9d64-95bab42c1434	troposphere	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/370109	Tropospheric and stratospheric physics	semapv:SemanticSimilarityThresholdMatching	0.900	0.7794	cosine	tamar-pairwise	Adds stratosphere
http://data.europa.eu/8mn/euroscivoc/44ff5565-9342-4222-8270-64c574ed0180	fertility	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440302	Fertility	semapv:LexicalMatching	0.990	0.9076	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4572e164-3bd5-4af2-837b-6b617fc3a7b1	psychoanalysis	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320221	Psychiatry (incl. psychotherapy)	semapv:SemanticSimilarityThresholdMatching	0.800	0.7082	cosine	tamar-pairwise	Target covers psychoanalysis
http://data.europa.eu/8mn/euroscivoc/4596682b-a138-4bb2-9414-6c9f9056401b	environmental governance	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440704	Environment policy	semapv:SemanticSimilarityThresholdMatching	0.850	0.7111	cosine	tamar-pairwise	Policy subset of governance
http://data.europa.eu/8mn/euroscivoc/45e374e6-da15-44da-9995-9ddd9b01fea9	inorganic chemistry	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3402	Inorganic chemistry	semapv:LexicalMatching	0.990	0.6565	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/45ebd79f-52a5-4dd9-bd75-da51a7f904d2	fourier analysis	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/490406	Lie groups, harmonic and Fourier analysis	semapv:SemanticSimilarityThresholdMatching	0.940	0.7280	cosine	tamar-pairwise	Target covers more topics
http://data.europa.eu/8mn/euroscivoc/46414b4c-ea2c-4a35-b8ba-8f110dd8eb13	nanoelectromechanical systems	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/401803	Nanoelectromechanical systems	semapv:LexicalMatching	1.000	0.9055	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/46889256-2431-4fb0-bee0-184f2c8a24c4	computer security	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4604	Cybersecurity and privacy	semapv:SemanticSimilarityThresholdMatching	0.900	0.7282	cosine	tamar-pairwise	Target adds privacy
http://data.europa.eu/8mn/euroscivoc/46b0065f-4c0a-49f3-8d30-95594bec23b4	sustainability sciences	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/41	ENVIRONMENTAL SCIENCES	semapv:SemanticSimilarityThresholdMatching	0.990	0.6802	cosine	tamar-pairwise	Exact environmental sciences concept
http://data.europa.eu/8mn/euroscivoc/46b4c7fc-fae5-4925-a2f9-6ecbdfec5109	inclusive education	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/390407	Inclusive education	semapv:LexicalMatching	0.980	0.8017	cosine	tamar-pairwise	Identical education concept
http://data.europa.eu/8mn/euroscivoc/46bb355e-acf6-4eb1-8c29-18efb51f0ec0	literature studies	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/470514	Literary theory	semapv:SemanticSimilarityThresholdMatching	0.930	0.7055	cosine	tamar-pairwise	Target subset of literature studies
http://data.europa.eu/8mn/euroscivoc/46f52482-d4bc-4d44-9924-0bd242e3bcc4	data protection	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/460403	Data security and protection	semapv:SemanticSimilarityThresholdMatching	0.970	0.8349	cosine	tamar-pairwise	Direct data security equivalence
http://data.europa.eu/8mn/euroscivoc/4715fd38-1233-4283-8247-32eda72784c8	pedagogy	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/390409	Learning sciences	semapv:SemanticSimilarityThresholdMatching	0.780	0.6611	cosine	tamar-pairwise	Target broader than pedagogy
http://data.europa.eu/8mn/euroscivoc/47eb9d78-a29d-4759-8c86-d7d4a8065997	musicology	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/360303	Music education	semapv:LexicalMatching	0.680			tamar-pairwise	Musicology exceeds music education
http://data.europa.eu/8mn/euroscivoc/4825264c-ff40-46ee-b7a9-dc5093003929	parasitology	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320704	Medical parasitology	semapv:SemanticSimilarityThresholdMatching	0.930	0.8131	cosine	tamar-pairwise	Source covers medical parasitology
http://data.europa.eu/8mn/euroscivoc/48e57e4d-5e3d-4311-b7e0-1b44f5c7d2a0	unemployment	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/380111	Labour economics	semapv:SemanticSimilarityThresholdMatching	0.840	0.6614	cosine	tamar-pairwise	Target covers unemployment
http://data.europa.eu/8mn/euroscivoc/4940967c-1739-49c6-8474-6bb8ad7ff588	nuclear chemistry	skos:relatedMatch	https://linked.data.gov.au/def/anzsrc-for/2020/510601	Nuclear physics	semapv:SemanticSimilarityThresholdMatching	0.750	0.6796	cosine	tamar-pairwise	Overlap, distinct fields
http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3	medical biotechnology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3206	Medical biotechnology	semapv:LexicalMatching	0.990	0.7486	cosine	tamar-pairwise	Identical concept and definition
http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3	medical biotechnology	skos:relatedMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4003	Biomedical engineering	semapv:LexicalMatching	0.780			tamar-pairwise	Overlapping biomedical engineering fields
http://data.europa.eu/8mn/euroscivoc/4964c84a-7f43-4b2f-a434-f4af9a4cfde3	quantitative analysis	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/340105	Instrumental methods (excl. immunological and bioassay methods)	semapv:SemanticSimilarityThresholdMatching	0.850	0.8307	cosine	tamar-pairwise	Target subset of quantitative analysis
http://data.europa.eu/8mn/euroscivoc/4988e02f-0b78-40f3-a53b-2b67a4aae5aa	topology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/490412	Topology	semapv:LexicalMatching	0.990	0.8104	cosine	tamar-pairwise	Identical topology concept
http://data.europa.eu/8mn/euroscivoc/49bd5122-c5d7-4ca4-b7fb-e5c6f3ded62d	occupational health	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/350505	Occupational and workplace health and safety	semapv:SemanticSimilarityThresholdMatching	0.960	0.7960	cosine	tamar-pairwise	Occupational health and safety
http://data.europa.eu/8mn/euroscivoc/49fe836e-8ea5-4748-b108-a9c8a8fabf46	biosensors	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320602	Medical biotechnology diagnostics (incl. biosensors)	semapv:SemanticSimilarityThresholdMatching	0.780	0.7250	cosine	tamar-pairwise	Target is domain-specific
http://data.europa.eu/8mn/euroscivoc/4a174a1e-bab0-4d76-988c-9712b5703e35	carbon capture engineering	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400401	Carbon capture engineering (excl. sequestration)	semapv:SemanticSimilarityThresholdMatching	0.950	0.8834	cosine	tamar-pairwise	Excludes sequestration scope
http://data.europa.eu/8mn/euroscivoc/4a603b88-120c-4883-baa7-bd214a0038e1	proteomics	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310109	Proteomics and intermolecular interactions (excl. medical proteomics)	semapv:SemanticSimilarityThresholdMatching	0.880	0.7624	cosine	tamar-pairwise	Target adds interaction scope
http://data.europa.eu/8mn/euroscivoc/4a677632-5b41-485a-8bf1-d9aae4c2da15	mobile network	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400604	Network engineering	semapv:SemanticSimilarityThresholdMatching	0.660	0.6525	cosine	tamar-pairwise	Target covers mobile networks
http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f	earth and related environmental sciences	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/37	EARTH SCIENCES	semapv:SemanticSimilarityThresholdMatching	0.910	0.8491	cosine	tamar-pairwise	Equivalent earth-science division
http://data.europa.eu/8mn/euroscivoc/4b85aedb-f755-4e39-9c09-e387cc6ce3e1	simulation software	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/460207	Modelling and simulation	semapv:SemanticSimilarityThresholdMatching	0.780	0.6675	cosine	tamar-pairwise	Target covers beyond software
http://data.europa.eu/8mn/euroscivoc/4bb38ebc-c3c6-471f-9691-7f671c8842a2	cell metabolism	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310103	Cell metabolism	semapv:LexicalMatching	0.990	0.8219	cosine	tamar-pairwise	Same concept and label
http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d	artificial intelligence	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4602	Artificial intelligence	semapv:LexicalMatching	0.850	0.7211	cosine	tamar-pairwise	Source includes ML, CV
http://data.europa.eu/8mn/euroscivoc/4d3e0b8f-ce04-475e-933f-a82f26f1086f	separation technologies	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400409	Separation technologies	semapv:LexicalMatching	0.990	0.8152	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4df60e5a-a143-45d2-b1a6-c2dcb31d977a	agriculture, forestry, and fisheries	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/30	AGRICULTURAL, VETERINARY AND FOOD SCIENCES	semapv:SemanticSimilarityThresholdMatching	0.940	0.7405	cosine	tamar-pairwise	Target covers more fields
http://data.europa.eu/8mn/euroscivoc/4e048a35-4aa2-4bc0-9d83-5ca43f21bf17	solar physics	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/510108	Solar physics	semapv:LexicalMatching	0.990	0.7616	cosine	tamar-pairwise	Exact disciplinary match
http://data.europa.eu/8mn/euroscivoc/4e2d5d05-e6af-41fa-abc0-5ef8a0d09661	apiculture	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/300302	Animal management	semapv:SemanticSimilarityThresholdMatching	0.800	0.7261	cosine	tamar-pairwise	Target includes all animal management
http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b	electrochemistry	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/340604	Electrochemistry	semapv:LexicalMatching	0.980	0.7440	cosine	tamar-pairwise	Exact disciplinary concept
http://data.europa.eu/8mn/euroscivoc/4f546680-d48b-4c0d-9c81-9870b0a16c32	human migrations	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440303	Migration	semapv:SemanticSimilarityThresholdMatching	0.930	0.7060	cosine	tamar-pairwise	Equivalent demographic migration concept
http://data.europa.eu/8mn/euroscivoc/4f88813e-8fbc-424d-bf2f-316c50684e7c	analogue electronics	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400901	Analog electronics and interfaces	semapv:SemanticSimilarityThresholdMatching	0.860	0.6511	cosine	tamar-pairwise	Target adds interfaces
http://data.europa.eu/8mn/euroscivoc/4fc54e32-5c0e-4f9f-aec1-18bb20609eba	geochemistry	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3703	Geochemistry	semapv:LexicalMatching	0.980	0.7677	cosine	tamar-pairwise	Same geochemistry concept
http://data.europa.eu/8mn/euroscivoc/4fcab395-f3b5-41c6-a260-6acd51de4741	biomolecules	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3205	Medical biochemistry and metabolomics	semapv:SemanticSimilarityThresholdMatching	0.710	0.6639	cosine	tamar-pairwise	Target limited to medical context
http://data.europa.eu/8mn/euroscivoc/4fe6cea9-6919-4151-bb60-ed9591edd1d9	lithology	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/370509	Sedimentology	semapv:SemanticSimilarityThresholdMatching	0.750	0.8195	cosine	tamar-pairwise	Source covers sedimentology
http://data.europa.eu/8mn/euroscivoc/506c04ef-2bd1-464e-8017-db30eb140abc	sedimentary petrology	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/370509	Sedimentology	semapv:SemanticSimilarityThresholdMatching	0.800	0.7653	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/50df14de-3934-4dc8-a6e1-c0008963aa0e	ethics	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/500306	Ethical theory	semapv:SemanticSimilarityThresholdMatching	0.920	0.7088	cosine	tamar-pairwise	Ethics broader than theory
http://data.europa.eu/8mn/euroscivoc/516375dc-b795-4a7f-982f-bbbf8b46c93f	proteins	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/340407	Proteins and peptides	semapv:SemanticSimilarityThresholdMatching	0.920	0.6939	cosine	tamar-pairwise	Target includes peptides
http://data.europa.eu/8mn/euroscivoc/51a8c684-33c9-4e85-86e9-95f1e7b50f1c	comparative morphology	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310410	Phylogeny and comparative analysis	semapv:SemanticSimilarityThresholdMatching	0.910	0.8097	cosine	tamar-pairwise	Phylogeny and comparative analysis
http://data.europa.eu/8mn/euroscivoc/527ab165-56f2-4020-8975-e7cd3f21d01d	machine learning	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4611	Machine learning	semapv:LexicalMatching	0.980			tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/5294e080-9aee-4eb6-99c6-c77afc5dc846	pure mathematics	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4904	Pure mathematics	semapv:LexicalMatching	0.990	0.7052	cosine	tamar-pairwise	Same pure mathematics concept
http://data.europa.eu/8mn/euroscivoc/53157b24-5ec5-4b97-bbeb-b1af580cf101	astrochemistry	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/510101	Astrobiology	semapv:SemanticSimilarityThresholdMatching	0.710	0.6767	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8	environmental engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4011	Environmental engineering	semapv:LexicalMatching	0.990	0.7800	cosine	tamar-pairwise	Identical environmental engineering concept
http://data.europa.eu/8mn/euroscivoc/533e6923-ce7b-4b03-856c-af4478a48c00	kidney diseases	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320214	Nephrology and urology	semapv:SemanticSimilarityThresholdMatching	0.900	0.7794	cosine	tamar-pairwise	Target covers kidney diseases
http://data.europa.eu/8mn/euroscivoc/5375c411-6db9-40ed-a854-6554102a587b	dermatology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320205	Dermatology	semapv:LexicalMatching	0.980	0.7710	cosine	tamar-pairwise	Same medical specialty
http://data.europa.eu/8mn/euroscivoc/53d318ec-2f1b-41e4-8317-24b35f9a9120	structural engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400510	Structural engineering	semapv:LexicalMatching	0.990	0.8420	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/546f93d1-4503-4a57-90d9-8ec927ab112e	classical mechanics	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/401707	Solid mechanics	semapv:SemanticSimilarityThresholdMatching	0.960	0.6587	cosine	tamar-pairwise	Solid mechanics inside classical
http://data.europa.eu/8mn/euroscivoc/55e533c2-cad7-45bc-a66f-e813cda04e70	veterinary sciences	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3009	Veterinary sciences	semapv:LexicalMatching	0.990			tamar-pairwise	Exact veterinary sciences concept
http://data.europa.eu/8mn/euroscivoc/55ef58a8-cd43-4d3a-8f4f-57d3671d3db5	constitutional law	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/480702	Constitutional law	semapv:LexicalMatching	0.990	0.8180	cosine	tamar-pairwise	Identical constitutional law concept
http://data.europa.eu/8mn/euroscivoc/562f2b97-7578-4fbc-a53c-b9603aad1db9	public administration	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440708	Public administration	semapv:LexicalMatching	0.990	0.8556	cosine	tamar-pairwise	Identical concept label
http://data.europa.eu/8mn/euroscivoc/5734c649-766d-4880-8891-daee21d64bb4	social psychology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/520505	Social psychology	semapv:LexicalMatching	0.990			tamar-pairwise	Identical discipline concept
http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1	odontology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3203	Dentistry	semapv:LexicalMatching	0.980	0.7600	cosine	tamar-pairwise	Direct dentistry equivalence
http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d	oncology	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/321102	Cancer diagnosis	semapv:SemanticSimilarityThresholdMatching	0.880	0.6778	cosine	tamar-pairwise	Diagnosis subset of oncology
http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e	physical chemistry	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/3406	Physical chemistry	semapv:LexicalMatching	0.990	0.7753	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/582a0b32-79e8-4b30-abf9-c7b6a6708683	tissue engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400311	Tissue engineering	semapv:LexicalMatching	0.990	0.7891	cosine	tamar-pairwise	Identical concept labels
http://data.europa.eu/8mn/euroscivoc/584d9d66-018f-4bb9-812c-7fafd5b1abd4	developmental biology	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310404	Evolution of developmental systems	semapv:SemanticSimilarityThresholdMatching	0.860	0.6578	cosine	tamar-pairwise	Target is subset of source
http://data.europa.eu/8mn/euroscivoc/592bef65-e071-4ff7-97cc-f5fb2e404df0	conformal field theory 	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/490205	Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory	semapv:SemanticSimilarityThresholdMatching	0.940	0.8037	cosine	tamar-pairwise	Target covers more fields
http://data.europa.eu/8mn/euroscivoc/594795fd-81a0-47bb-8676-fb24f97a0213	fluid mechanics	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/401207	Fundamental and theoretical fluid dynamics	semapv:SemanticSimilarityThresholdMatching	0.920	0.7248	cosine	tamar-pairwise	Target subset of fluid mechanics
http://data.europa.eu/8mn/euroscivoc/59f6b691-53b4-4ee6-9bc2-d428584ec8b2	seismology	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/370609	Seismology and seismic exploration	semapv:SemanticSimilarityThresholdMatching	0.920	0.6902	cosine	tamar-pairwise	Target covers seismology plus exploration
http://data.europa.eu/8mn/euroscivoc/5a60af95-d2da-4703-845c-30966147de58	ethical theories	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/500306	Ethical theory	semapv:LexicalMatching	0.950	0.8012	cosine	tamar-pairwise	Same ethical theory concept
http://data.europa.eu/8mn/euroscivoc/5ac3ab8e-7d50-4091-94e2-0eec71c915db	mathematics	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/49	MATHEMATICAL SCIENCES	semapv:SemanticSimilarityThresholdMatching	0.920	0.7945	cosine	tamar-pairwise	Target heading covers mathematics plus
http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632	naval engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/401501	Marine engineering	semapv:LexicalMatching	0.960	0.8427	cosine	tamar-pairwise	Marine engineering synonym
http://data.europa.eu/8mn/euroscivoc/5b42bcd0-ed4d-4991-af0b-70b7465237aa	knowledge organization	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/461008	Organisation of information and knowledge resources	semapv:SemanticSimilarityThresholdMatching	0.780	0.7759	cosine	tamar-pairwise	Target focuses on resources
http://data.europa.eu/8mn/euroscivoc/5b7a4490-820b-4d26-b467-f23c24cda347	pedology	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/410602	Pedology and pedometrics	semapv:SemanticSimilarityThresholdMatching	0.960	0.7856	cosine	tamar-pairwise	Pedology plus pedometrics
http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2	biological behavioural sciences	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310301	Behavioural ecology	semapv:SemanticSimilarityThresholdMatching	0.920	0.7015	cosine	tamar-pairwise	Target subset of source
http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63	basic medicine	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/321401	Basic pharmacology	semapv:SemanticSimilarityThresholdMatching	0.920	0.7244	cosine	tamar-pairwise	Target subset of source
http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc	psychology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/52	PSYCHOLOGY	semapv:LexicalMatching	0.960	0.7642	cosine	tamar-pairwise	Same psychology concept
http://data.europa.eu/8mn/euroscivoc/5ccac6a4-396a-4789-9506-de4ee54aae3d	nonlinear optics	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/510203	Nonlinear optics and spectroscopy	semapv:SemanticSimilarityThresholdMatching	0.900	0.7182	cosine	tamar-pairwise	Target adds spectroscopy
http://data.europa.eu/8mn/euroscivoc/5ccf6af3-d065-49da-bef3-9cd7f50c15c6	cultural anthropology	skos:closeMatch	https://linked.data.gov.au/def/anzsrc-for/2020/440107	Social and cultural anthropology	semapv:SemanticSimilarityThresholdMatching	0.970	0.7468	cosine	tamar-pairwise	Direct social-cultural anthropology equivalent
http://data.europa.eu/8mn/euroscivoc/5d08280c-4bca-41ff-9034-81d4210a7b6b	electrical engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4008	Electrical engineering	semapv:LexicalMatching	0.960			tamar-pairwise	Same engineering discipline
http://data.europa.eu/8mn/euroscivoc/5d9297ad-d8cd-437c-9411-1b9c291bca9e	freshwater ecosystems	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/310304	Freshwater ecology	semapv:SemanticSimilarityThresholdMatching	0.850	0.8160	cosine	tamar-pairwise	Target field covers ecosystem
http://data.europa.eu/8mn/euroscivoc/5dd6d1cd-a750-48bf-8b3f-11e2fb8ed277	phonology	skos:relatedMatch	https://linked.data.gov.au/def/anzsrc-for/2020/470410	Phonetics and speech science	semapv:SemanticSimilarityThresholdMatching	0.780	0.8011	cosine	tamar-pairwise	No side fully contains other
http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467	emergency medicine	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320207	Emergency medicine	semapv:LexicalMatching	0.980	0.7268	cosine	tamar-pairwise	Same medical specialty
http://data.europa.eu/8mn/euroscivoc/5e784778-9a21-483e-8435-37d7af93c92d	construction engineering	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/400504	Construction engineering	semapv:LexicalMatching	0.990	0.7926	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/5f29c33d-99e2-40f8-82f8-30b71a5e7b79	textiles	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/401413	Textile technology	semapv:SemanticSimilarityThresholdMatching	0.860	0.7449	cosine	tamar-pairwise	Target sits within source
http://data.europa.eu/8mn/euroscivoc/5f6d0ee3-74d2-4fba-829b-24ef3fdf33fa	theoretical physics	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/5107	Particle and high energy physics	semapv:SemanticSimilarityThresholdMatching	0.880	0.7838	cosine	tamar-pairwise	Source covers more subfields
http://data.europa.eu/8mn/euroscivoc/6016144d-477e-4e89-b543-0e8f6c488cc6	photochemistry	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/340606	Photochemistry	semapv:LexicalMatching	0.990	0.7873	cosine	tamar-pairwise	Identical photochemistry concept
http://data.europa.eu/8mn/euroscivoc/60478dbb-fdbb-45aa-9285-4e03d6ff25ae	web accessibility	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/460801	Accessible computing	semapv:SemanticSimilarityThresholdMatching	0.800	0.6730	cosine	tamar-pairwise	Target covers more than web
http://data.europa.eu/8mn/euroscivoc/607e20c2-2a26-4113-ac15-b0bbca25a5de	plant breeding	skos:narrowMatch	https://linked.data.gov.au/def/anzsrc-for/2020/300406	Crop and pasture improvement (incl. selection and breeding)	semapv:SemanticSimilarityThresholdMatching	0.920	0.7189	cosine	tamar-pairwise	Source broader than target
http://data.europa.eu/8mn/euroscivoc/60f1cfbf-a341-4f77-b74d-8742f867c0ae	gene therapy	skos:broadMatch	https://linked.data.gov.au/def/anzsrc-for/2020/320601	Gene and molecular therapy	semapv:SemanticSimilarityThresholdMatching	0.940	0.6868	cosine	tamar-pairwise	Target includes other molecular therapy
http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1	religions	skos:relatedMatch	https://linked.data.gov.au/def/anzsrc-for/2020/5004	Religious studies	semapv:SemanticSimilarityThresholdMatching	0.780	0.6775	cosine	tamar-pairwise	Only overlapping scopes
http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835	linguistics	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/4704	Linguistics	semapv:LexicalMatching	0.990			tamar-pairwise	Same linguistics concept
http://data.europa.eu/8mn/euroscivoc/621ef1ce-2ebd-43d9-a6c7-ecd962d27269	ophthalmology	skos:exactMatch	https://linked.data.gov.au/def/anzsrc-for/2020/321201	Ophthalmology	semapv:LexicalMatching	0.990	0.7365	cosine	tamar-pairwise	Same medical specialty
