subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	similarity_score	similarity_measure	mapping_tool	comment
http://data.europa.eu/8mn/euroscivoc/3ed53afc-0fa6-49e8-be2d-215044c9a85a	coal	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31049393	Clean Coal	semapv:SemanticSimilarityThresholdMatching	0.850	0.8459	cosine	tamar-pairwise	Target sits within source
http://data.europa.eu/8mn/euroscivoc/3f64adaf-451f-4c57-806c-1174ed834c6b	phytoremediation	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049420	Bioremediation, biodegradation	semapv:SemanticSimilarityThresholdMatching	0.940	0.7255	cosine	tamar-pairwise	Target covers phytoremediation
http://data.europa.eu/8mn/euroscivoc/3f74c7bb-2443-4074-a653-6689d73cc55e	malaria	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050578	Malaria	semapv:LexicalMatching	0.990	0.7139	cosine	tamar-pairwise	Same disease concept
http://data.europa.eu/8mn/euroscivoc/403e6b96-4460-4e8a-9500-a854d8f25b57	modern and contemporary art	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31051192	Visual arts, performing arts, design	semapv:SemanticSimilarityThresholdMatching	0.800	0.6539	cosine	tamar-pairwise	Target covers visual arts broadly
http://data.europa.eu/8mn/euroscivoc/40c5c393-e96d-47a2-b057-e823cfc1fa07	mathematical analysis	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048375	Analysis	semapv:SemanticSimilarityThresholdMatching	0.900	0.7427	cosine	tamar-pairwise	Equivalent analysis discipline
http://data.europa.eu/8mn/euroscivoc/40cbd681-c84f-4af3-887a-beb6d9857f0f	international law	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31073747	International private law	semapv:SemanticSimilarityThresholdMatching	0.940	0.7591	cosine	tamar-pairwise	Target narrower subset
http://data.europa.eu/8mn/euroscivoc/4149c404-cb51-4f7c-93f2-cc346e8c9c98	magnetic resonance imaging	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31050433	Tomography	semapv:SemanticSimilarityThresholdMatching	0.800	0.6936	cosine	tamar-pairwise	Target covers MRI and others
http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4	astronomy	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048485	Astronomy (including astrophysics, space science)	semapv:SemanticSimilarityThresholdMatching	0.980	0.7734	cosine	tamar-pairwise	Equivalent astronomy category
http://data.europa.eu/8mn/euroscivoc/4215b6cb-66f0-4ace-a270-8ae68bdd1a76	nanocomposites	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049199	New materials: oxides, alloys, composite, organic-inorganic hybrid, nanoparticles	semapv:SemanticSimilarityThresholdMatching	0.880	0.6765	cosine	tamar-pairwise	Target covers more materials
http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804	observational astronomy	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048519	Instrumentation - telescopes, detectors and techniques	semapv:SemanticSimilarityThresholdMatching	0.850	0.7118	cosine	tamar-pairwise	Target covers observational
http://data.europa.eu/8mn/euroscivoc/42d645e0-f58d-40ed-9917-5b227ff41a92	substance abuse	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050697	Substance abuse	semapv:LexicalMatching	0.990	0.9057	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/432182f0-ede2-4b63-8b2c-fd36f487fb53	bioprocessing technologies	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31049427	Bioprocessing technologies (industrial processes relying on biological agents to drive the process) biocatalysis, fermentation	semapv:SemanticSimilarityThresholdMatching	0.990	0.7709	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/432746d6-998b-431f-b22f-d3abe0e8aada	surgery	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050418	Surgery	semapv:LexicalMatching	0.990	0.7714	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4455c187-2f2f-4cd1-a4dd-449f59d73b39	cardiology	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31050386	Cardiac and Cardiovascular systems	semapv:SemanticSimilarityThresholdMatching	0.940	0.6588	cosine	tamar-pairwise	Equivalent cardiology domain
http://data.europa.eu/8mn/euroscivoc/44d3f45e-99c6-4654-b9ea-3ac2c00b86c2	viromes	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31050657	Phages	semapv:SemanticSimilarityThresholdMatching	0.750	0.6596	cosine	tamar-pairwise	Viromes include phages
http://data.europa.eu/8mn/euroscivoc/44dfe719-40b0-4d63-a0b1-8602905b26f4	social anthropology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31051014	Social anthropology	semapv:LexicalMatching	0.990	0.6744	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/44e74c12-5d9f-450a-9d64-95bab42c1434	troposphere	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048675	Meteorology, atmospheric physics and dynamics	semapv:SemanticSimilarityThresholdMatching	0.780	0.7027	cosine	tamar-pairwise	Target covers troposphere
http://data.europa.eu/8mn/euroscivoc/4596682b-a138-4bb2-9414-6c9f9056401b	environmental governance	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31051039	Environmental regulations and climate negotiations	semapv:SemanticSimilarityThresholdMatching	0.850	0.7091	cosine	tamar-pairwise	Target subset of environmental governance
http://data.europa.eu/8mn/euroscivoc/45e374e6-da15-44da-9995-9ddd9b01fea9	inorganic chemistry	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31048587	Qualitative analysis	semapv:SemanticSimilarityThresholdMatching	0.850	0.6983	cosine	tamar-pairwise	Qualitative analysis inside inorganic
http://data.europa.eu/8mn/euroscivoc/46889256-2431-4fb0-bee0-184f2c8a24c4	computer security	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31053795	Cybersecurity	semapv:LexicalMatching	0.960	0.7019	cosine	tamar-pairwise	Direct cybersecurity synonym
http://data.europa.eu/8mn/euroscivoc/46b0065f-4c0a-49f3-8d30-95594bec23b4	sustainability sciences	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31051070	Environment, resources and sustainability	semapv:SemanticSimilarityThresholdMatching	0.850	0.7109	cosine	tamar-pairwise	Target covers sustainability and more
http://data.europa.eu/8mn/euroscivoc/46bb355e-acf6-4eb1-8c29-18efb51f0ec0	literature studies	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31051170	General literature studies	semapv:SemanticSimilarityThresholdMatching	0.970	0.8280	cosine	tamar-pairwise	General literature studies
http://data.europa.eu/8mn/euroscivoc/4715fd38-1233-4283-8247-32eda72784c8	pedagogy	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31050984	Education, general (including training, pedagogy, didactics)	semapv:SemanticSimilarityThresholdMatching	0.940	0.6519	cosine	tamar-pairwise	Target covers pedagogy and more
http://data.europa.eu/8mn/euroscivoc/4775cf31-fe0d-45e5-b90a-8b5e78014b64	airport engineering	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31049057	Airport infrastructure	semapv:LexicalMatching	0.960	0.8508	cosine	tamar-pairwise	Equivalent airport infrastructure concept
http://data.europa.eu/8mn/euroscivoc/4825264c-ff40-46ee-b7a9-dc5093003929	parasitology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048806	Parasitology	semapv:LexicalMatching	1.000			tamar-pairwise	Identical disciplinary concept
http://data.europa.eu/8mn/euroscivoc/4940967c-1739-49c6-8474-6bb8ad7ff588	nuclear chemistry	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048563	Nuclear chemistry	semapv:LexicalMatching	0.990			tamar-pairwise	Exact concept label
http://data.europa.eu/8mn/euroscivoc/495b214f-06c8-45b9-a5d2-64e2df5dc2e3	medical biotechnology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050700	Medical biotechnology	semapv:LexicalMatching	0.990			tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4964c84a-7f43-4b2f-a434-f4af9a4cfde3	quantitative analysis	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048588	Quantitative analysis	semapv:LexicalMatching	0.990	0.9546	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4988e02f-0b78-40f3-a53b-2b67a4aae5aa	topology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048373	Topology	semapv:LexicalMatching	0.990	0.8175	cosine	tamar-pairwise	Same mathematical discipline
http://data.europa.eu/8mn/euroscivoc/49bd5122-c5d7-4ca4-b7fb-e5c6f3ded62d	occupational health	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050675	Occupational health	semapv:LexicalMatching	0.990	0.7644	cosine	tamar-pairwise	Same occupational health concept
http://data.europa.eu/8mn/euroscivoc/49fe836e-8ea5-4748-b108-a9c8a8fabf46	biosensors	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049965	Sensor Technology and Components	semapv:SemanticSimilarityThresholdMatching	0.830	0.6714	cosine	tamar-pairwise	Target includes biosensors
http://data.europa.eu/8mn/euroscivoc/4a174a1e-bab0-4d76-988c-9712b5703e35	carbon capture engineering	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049394	Carbon capture and sequestration	semapv:SemanticSimilarityThresholdMatching	0.810	0.7943	cosine	tamar-pairwise	Target includes sequestration
http://data.europa.eu/8mn/euroscivoc/4a603b88-120c-4883-baa7-bd214a0038e1	proteomics	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048606	Proteomics	semapv:LexicalMatching	0.990	0.7108	cosine	tamar-pairwise	Same scientific field
http://data.europa.eu/8mn/euroscivoc/4a8788fc-4172-461c-ae94-40be4f39043f	earth and related environmental sciences	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048641	Earth and related Environmental sciences	semapv:LexicalMatching	0.990	0.8682	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4ae9faed-32ab-4b7c-adb1-90f54d10c540	angiology	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31050409	Peripheral vascular disease	semapv:SemanticSimilarityThresholdMatching	0.880	0.7270	cosine	tamar-pairwise	Target is specific subset
http://data.europa.eu/8mn/euroscivoc/4b85aedb-f755-4e39-9c09-e387cc6ce3e1	simulation software	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31050267	Simulation for decision making (real time simulation)	semapv:SemanticSimilarityThresholdMatching	0.850	0.7591	cosine	tamar-pairwise	Target is subset
http://data.europa.eu/8mn/euroscivoc/4b9f8efb-68dd-45a1-b04c-d23d457d6898	general medicine	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31050488	General and internal medicine	semapv:SemanticSimilarityThresholdMatching	0.940	0.9158	cosine	tamar-pairwise	Equivalent general medicine field
http://data.europa.eu/8mn/euroscivoc/4bb38ebc-c3c6-471f-9691-7f671c8842a2	cell metabolism	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048822	Metabolism	semapv:SemanticSimilarityThresholdMatching	0.900	0.7430	cosine	tamar-pairwise	Target covers beyond cellular
http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d	artificial intelligence	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048410	Artificial intelligence, intelligent systems, multi agent systems	semapv:SemanticSimilarityThresholdMatching	0.850	0.6859	cosine	tamar-pairwise	Target includes broader fields
http://data.europa.eu/8mn/euroscivoc/4ca6f709-c1f7-4544-86e0-6a3aecc210b8	isotope hydrology	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048763	Hydrology (Water science)	semapv:SemanticSimilarityThresholdMatching	0.920	0.7462	cosine	tamar-pairwise	Target covers isotope hydrology
http://data.europa.eu/8mn/euroscivoc/4cec15e9-0570-49e3-91d7-cebe00d0fadf	tropical medicine	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050607	Tropical medicine	semapv:LexicalMatching	0.990	0.8120	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4cf432e6-b08b-41ed-b2b1-b18a4be23fc8	meteorites	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048495	Meteorites and interplanetary dust	semapv:SemanticSimilarityThresholdMatching	0.950	0.8066	cosine	tamar-pairwise	Target adds interplanetary dust
http://data.europa.eu/8mn/euroscivoc/4df60e5a-a143-45d2-b1a6-c2dcb31d977a	agriculture, forestry, and fisheries	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050735	Agriculture, Forestry, and Fisheries	semapv:LexicalMatching	0.990	0.8250	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/4e048a35-4aa2-4bc0-9d83-5ca43f21bf17	solar physics	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048490	Solar physics	semapv:LexicalMatching	0.990	0.7545	cosine	tamar-pairwise	Same scientific discipline
http://data.europa.eu/8mn/euroscivoc/4e2d5d05-e6af-41fa-abc0-5ef8a0d09661	apiculture	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050834	Apiculture	semapv:LexicalMatching	0.990	0.8844	cosine	tamar-pairwise	Same beekeeping concept
http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b	electrochemistry	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048562	Electrochemistry Redundant)	semapv:SemanticSimilarityThresholdMatching	0.940	0.7370	cosine	tamar-pairwise	Exact electrochemistry concept
http://data.europa.eu/8mn/euroscivoc/4f3b304b-f7cc-4fd0-bcc6-a27183089456	medicinal chemistry	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050727	Medicinal chemistry	semapv:LexicalMatching	0.980			tamar-pairwise	Identical medicinal chemistry concept
http://data.europa.eu/8mn/euroscivoc/4fc54e32-5c0e-4f9f-aec1-18bb20609eba	geochemistry	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048658	Geochemistry and geophysics	semapv:SemanticSimilarityThresholdMatching	0.940	0.7778	cosine	tamar-pairwise	Target adds geophysics
http://data.europa.eu/8mn/euroscivoc/4fcab395-f3b5-41c6-a260-6acd51de4741	biomolecules	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048840	Biological chemistry	semapv:SemanticSimilarityThresholdMatching	0.750	0.6563	cosine	tamar-pairwise	Target covers biomolecules
http://data.europa.eu/8mn/euroscivoc/4fe6cea9-6919-4151-bb60-ed9591edd1d9	lithology	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048650	Petrology	semapv:SemanticSimilarityThresholdMatching	0.840	0.7914	cosine	tamar-pairwise	Rock science synonym
http://data.europa.eu/8mn/euroscivoc/50df14de-3934-4dc8-a6e1-c0008963aa0e	ethics	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31051112	Ethics and morality, bioethics	semapv:SemanticSimilarityThresholdMatching	0.810	0.6501	cosine	tamar-pairwise	Bioethics subset of ethics
http://data.europa.eu/8mn/euroscivoc/51375078-2b2e-438e-afa1-49bed3b06349	marker assisted selection	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050877	Marker assisted selection	semapv:LexicalMatching	0.990	0.8591	cosine	tamar-pairwise	Exact concept and label
http://data.europa.eu/8mn/euroscivoc/516375dc-b795-4a7f-982f-bbbf8b46c93f	proteins	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31048606	Proteomics	semapv:SemanticSimilarityThresholdMatching	0.920	0.6856	cosine	tamar-pairwise	Proteomics subset of proteins
http://data.europa.eu/8mn/euroscivoc/519ffb0d-3c16-4f20-a628-579ed57942d8	lubrication	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048622	Lubrication abd lubricants	semapv:SemanticSimilarityThresholdMatching	0.980	0.8098	cosine	tamar-pairwise	Equivalent lubrication concept
http://data.europa.eu/8mn/euroscivoc/51a8c684-33c9-4e85-86e9-95f1e7b50f1c	comparative morphology	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049010	Biodiversity, comparative biology	semapv:SemanticSimilarityThresholdMatching	0.680	0.6691	cosine	tamar-pairwise	Target includes comparative biology
http://data.europa.eu/8mn/euroscivoc/5294e080-9aee-4eb6-99c6-c77afc5dc846	pure mathematics	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31048375	Analysis	semapv:SemanticSimilarityThresholdMatching	0.950	0.7431	cosine	tamar-pairwise	Target is subfield of pure…
http://data.europa.eu/8mn/euroscivoc/53157b24-5ec5-4b97-bbeb-b1af580cf101	astrochemistry	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048501	Astrochemistry	semapv:LexicalMatching	0.990	0.7431	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/531bd18a-eedd-4345-8b2f-5464f96615f8	environmental engineering	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31053953	Environmental engineering	semapv:LexicalMatching	0.990	0.7631	cosine	tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/533e6923-ce7b-4b03-856c-af4478a48c00	kidney diseases	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31050459	Nephropathy	semapv:SemanticSimilarityThresholdMatching	0.860	0.7219	cosine	tamar-pairwise	Synonymous terms
http://data.europa.eu/8mn/euroscivoc/5375c411-6db9-40ed-a854-6554102a587b	dermatology	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31050443	Dermatology and venereal diseases	semapv:SemanticSimilarityThresholdMatching	0.920	0.7540	cosine	tamar-pairwise	Target adds venereal diseases
http://data.europa.eu/8mn/euroscivoc/53d318ec-2f1b-41e4-8317-24b35f9a9120	structural engineering	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049045	Civil engineering, maritime/hydraulic engineering, geotechnics, waste treatment	semapv:SemanticSimilarityThresholdMatching	0.750	0.6847	cosine	tamar-pairwise	Target covers structural engineering
http://data.europa.eu/8mn/euroscivoc/54157b12-04fe-4eb2-b707-6a46f992fdce	thermodynamic engineering	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049768	Thermal	semapv:SemanticSimilarityThresholdMatching	0.850	0.6969	cosine	tamar-pairwise	Target covers broader thermal fields
http://data.europa.eu/8mn/euroscivoc/546f93d1-4503-4a57-90d9-8ec927ab112e	classical mechanics	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31048471	Classical physics	semapv:SemanticSimilarityThresholdMatching	0.940	0.6874	cosine	tamar-pairwise	Target covers classical mechanics
http://data.europa.eu/8mn/euroscivoc/54ca0648-4321-4706-912c-46955e303049	antibiotic resistance	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050648	Antimicrobial resistance	semapv:LexicalMatching	0.990			tamar-pairwise	Exact antimicrobial resistance synonym
http://data.europa.eu/8mn/euroscivoc/54ffbab2-92ff-49a8-8dc4-02c5a8b99d3c	natural gas	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31049389	Natural gas	semapv:LexicalMatching	0.990	0.7983	cosine	tamar-pairwise	Same natural gas concept
http://data.europa.eu/8mn/euroscivoc/5592e1b1-7626-4d34-8884-131279754e4a	social aspects of transport	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31051091	Mobility and transportation	semapv:SemanticSimilarityThresholdMatching	0.750	0.7131	cosine	tamar-pairwise	Target covers broader mobility
http://data.europa.eu/8mn/euroscivoc/55e533c2-cad7-45bc-a66f-e813cda04e70	veterinary sciences	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050851	Veterinary science	semapv:LexicalMatching	0.990	0.9288	cosine	tamar-pairwise	Same veterinary science concept
http://data.europa.eu/8mn/euroscivoc/55ef58a8-cd43-4d3a-8f4f-57d3671d3db5	constitutional law	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31051032	Legal systems, constitutions, foundations of law	semapv:SemanticSimilarityThresholdMatching	0.920	0.6974	cosine	tamar-pairwise	Target heading covers source
http://data.europa.eu/8mn/euroscivoc/562b69f2-7c20-4708-a137-55a458bca7cd	heat engineering	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31049769	Heat Transport Technology	semapv:SemanticSimilarityThresholdMatching	0.800	0.7189	cosine	tamar-pairwise	Source broader than target
http://data.europa.eu/8mn/euroscivoc/562f2b97-7578-4fbc-a53c-b9603aad1db9	public administration	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050954	Public administration	semapv:LexicalMatching	0.990			tamar-pairwise	Same administrative field
http://data.europa.eu/8mn/euroscivoc/5734c649-766d-4880-8891-daee21d64bb4	social psychology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050917	Social psychology	semapv:LexicalMatching	0.990			tamar-pairwise	Identical disciplinary concept
http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1	odontology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050440	Odontology	semapv:LexicalMatching	0.980	0.7951	cosine	tamar-pairwise	Exact label and concept
http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d	oncology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050470	Oncology	semapv:LexicalMatching	0.990	0.7387	cosine	tamar-pairwise	Same oncology specialty concept
http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e	physical chemistry	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048561	Physical chemistry	semapv:LexicalMatching	0.990			tamar-pairwise	Identical chemistry discipline
http://data.europa.eu/8mn/euroscivoc/582a0b32-79e8-4b30-abf9-c7b6a6708683	tissue engineering	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050705	Tissue engineering	semapv:LexicalMatching	0.990			tamar-pairwise	Exact concept label and meaning
http://data.europa.eu/8mn/euroscivoc/584d9d66-018f-4bb9-812c-7fafd5b1abd4	developmental biology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048887	Developmental biology	semapv:LexicalMatching	0.990			tamar-pairwise	Identical concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/594795fd-81a0-47bb-8676-fb24f97a0213	fluid mechanics	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049149	Fluid mechanics, hydraulic-, turbo-, and piston engines	semapv:SemanticSimilarityThresholdMatching	0.780	0.6600	cosine	tamar-pairwise	Target adds engine applications
http://data.europa.eu/8mn/euroscivoc/5a60af95-d2da-4703-845c-30966147de58	ethical theories	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31051112	Ethics and morality, bioethics	semapv:SemanticSimilarityThresholdMatching	0.720	0.6577	cosine	tamar-pairwise	Target covers ethics broadly
http://data.europa.eu/8mn/euroscivoc/5ac3ab8e-7d50-4091-94e2-0eec71c915db	mathematics	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048365	Mathematics	semapv:LexicalMatching	0.990			tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632	naval engineering	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31049401	Marine engineering	semapv:LexicalMatching	0.980			tamar-pairwise	Synonymous engineering fields
http://data.europa.eu/8mn/euroscivoc/5b6b8b81-e659-42c1-8dd5-a0ac1d8e17a1	productivity	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050981	Productivity	semapv:LexicalMatching	0.980	0.6827	cosine	tamar-pairwise	Identical productivity concept
http://data.europa.eu/8mn/euroscivoc/5b7a4490-820b-4d26-b467-f23c24cda347	pedology	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31050773	Soil morphology	semapv:LexicalMatching	0.930	0.7996	cosine	tamar-pairwise	Pedology broader than morphology
http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2	biological behavioural sciences	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048947	Behavioural biology	semapv:SemanticSimilarityThresholdMatching	0.910	0.7600	cosine	tamar-pairwise	Behavioural biology field equivalent
http://data.europa.eu/8mn/euroscivoc/5c266dc9-1682-4717-848b-9628ec8274f4	liquid fuels	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31049433	Liquid biofuels	semapv:SemanticSimilarityThresholdMatching	0.750	0.7121	cosine	tamar-pairwise	Target subset of fuels
http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63	basic medicine	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050292	Basic medicine	semapv:LexicalMatching	0.990	0.8779	cosine	tamar-pairwise	Same concept and hierarchy
http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc	psychology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050910	Psychology	semapv:LexicalMatching	0.990			tamar-pairwise	Same psychology concept
http://data.europa.eu/8mn/euroscivoc/5ccac6a4-396a-4789-9506-de4ee54aae3d	nonlinear optics	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31053850	Nonlinear optics	semapv:LexicalMatching	0.990	0.7113	cosine	tamar-pairwise	Identical concept label
http://data.europa.eu/8mn/euroscivoc/5ccf6af3-d065-49da-bef3-9cd7f50c15c6	cultural anthropology	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31051016	Cultural anthropology	semapv:LexicalMatching	0.990	0.8057	cosine	tamar-pairwise	Identical cultural anthropology concept
http://data.europa.eu/8mn/euroscivoc/5d9297ad-d8cd-437c-9411-1b9c291bca9e	freshwater ecosystems	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048968	Fresh water ecosystems	semapv:SemanticSimilarityThresholdMatching	0.990	0.8653	cosine	tamar-pairwise	Exact ecosystem concept
http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467	emergency medicine	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31050413	Emergency medicine	semapv:LexicalMatching	0.980	0.7087	cosine	tamar-pairwise	Same emergency medicine concept
http://data.europa.eu/8mn/euroscivoc/5e784778-9a21-483e-8435-37d7af93c92d	construction engineering	skos:broadMatch	https://w3id.org/tamar/taxonomies/oecd/31049058	Architecture, smart buildings, smart cities, urban engineering	semapv:SemanticSimilarityThresholdMatching	0.780	0.6794	cosine	tamar-pairwise	Target covers broader built environment
http://data.europa.eu/8mn/euroscivoc/5e92102f-26c6-459a-a578-22b2b8979fb2	carbohydrates	skos:closeMatch	https://w3id.org/tamar/taxonomies/oecd/31048536	Carbonhydrates	semapv:SemanticSimilarityThresholdMatching	0.980	0.7062	cosine	tamar-pairwise	Same biochemical substance class
http://data.europa.eu/8mn/euroscivoc/5f29c33d-99e2-40f8-82f8-30b71a5e7b79	textiles	skos:narrowMatch	https://w3id.org/tamar/taxonomies/oecd/31049065	Lightweight construction, textile technology	semapv:SemanticSimilarityThresholdMatching	0.800	0.6794	cosine	tamar-pairwise	Target covers subset of textiles
http://data.europa.eu/8mn/euroscivoc/5f6d0ee3-74d2-4fba-829b-24ef3fdf33fa	theoretical physics	skos:exactMatch	https://w3id.org/tamar/taxonomies/oecd/31048466	Particles and fields physics	semapv:LexicalMatching	0.960			tamar-pairwise	Equivalent label and hierarchy
