subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	confidence	similarity_score	similarity_measure	mapping_tool	comment
http://data.europa.eu/8mn/euroscivoc/53d318ec-2f1b-41e4-8317-24b35f9a9120	structural engineering	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2200	General Engineering	semapv:SemanticSimilarityThresholdMatching	0.800	0.6733	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/55e533c2-cad7-45bc-a66f-e813cda04e70	veterinary sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3400	General Veterinary	semapv:SemanticSimilarityThresholdMatching	0.920	0.7458	cosine	tamar-pairwise	Veterinary field equivalence
http://data.europa.eu/8mn/euroscivoc/562f2b97-7578-4fbc-a53c-b9603aad1db9	public administration	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3321	Public Administration	semapv:LexicalMatching	0.990	0.8200	cosine	tamar-pairwise	Equivalent public administration concept
http://data.europa.eu/8mn/euroscivoc/5734c649-766d-4880-8891-daee21d64bb4	social psychology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3207	Social Psychology	semapv:LexicalMatching	0.990			tamar-pairwise	Identical disciplinary concept
http://data.europa.eu/8mn/euroscivoc/5754a839-d714-4849-9789-e831eb4af6f1	odontology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3500	General Dentistry	semapv:SemanticSimilarityThresholdMatching	0.920	0.7021	cosine	tamar-pairwise	Equivalent general dental discipline
http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d	oncology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2730	Oncology	semapv:LexicalMatching	0.970	0.6934	cosine	tamar-pairwise	Same oncology field
http://data.europa.eu/8mn/euroscivoc/57ae94b9-b0e2-4066-b910-3b58c015c17e	physical chemistry	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1606	Physical and Theoretical Chemistry	semapv:SemanticSimilarityThresholdMatching	0.940	0.7792	cosine	tamar-pairwise	Physical chemistry category
http://data.europa.eu/8mn/euroscivoc/584d9d66-018f-4bb9-812c-7fafd5b1abd4	developmental biology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1309	Developmental Biology	semapv:LexicalMatching	0.990	0.7406	cosine	tamar-pairwise	Same biological discipline
http://data.europa.eu/8mn/euroscivoc/5ac3ab8e-7d50-4091-94e2-0eec71c915db	mathematics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2600	General Mathematics	semapv:SemanticSimilarityThresholdMatching	0.940	0.7107	cosine	tamar-pairwise	Equivalent mathematical domain
http://data.europa.eu/8mn/euroscivoc/5ae7bd70-d708-4d9c-b090-083a42d44632	naval engineering	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2212	Ocean Engineering	semapv:SemanticSimilarityThresholdMatching	0.750	0.7175	cosine	tamar-pairwise	Target covers naval engineering
http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2	biological behavioural sciences	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1105	Ecology, Evolution, Behavior and Systematics	semapv:SemanticSimilarityThresholdMatching	0.750	0.6534	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63	basic medicine	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2736	Pharmacology (medical)	semapv:SemanticSimilarityThresholdMatching	0.880	0.7038	cosine	tamar-pairwise	Target is subfield
http://data.europa.eu/8mn/euroscivoc/5c66325e-b247-4e52-92ec-544ae4d061cc	psychology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3200	General Psychology	semapv:SemanticSimilarityThresholdMatching	0.950	0.7786	cosine	tamar-pairwise	Equivalent general psychology concept
http://data.europa.eu/8mn/euroscivoc/5e1591e2-d02b-436c-8216-6b8912eee467	emergency medicine	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2711	Emergency Medicine	semapv:LexicalMatching	0.990	0.6955	cosine	tamar-pairwise	Identical medical specialty
http://data.europa.eu/8mn/euroscivoc/5e784778-9a21-483e-8435-37d7af93c92d	construction engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2215	Building and Construction	semapv:SemanticSimilarityThresholdMatching	0.840	0.7155	cosine	tamar-pairwise	Closest construction discipline
http://data.europa.eu/8mn/euroscivoc/5f6d0ee3-74d2-4fba-829b-24ef3fdf33fa	theoretical physics	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3106	Nuclear and High Energy Physics	semapv:SemanticSimilarityThresholdMatching	0.860	0.6890	cosine	tamar-pairwise	Source covers broader scope
http://data.europa.eu/8mn/euroscivoc/5f7e9d3a-3493-4cb9-8436-1e8b8ce3087a	dendrology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1107	Forestry	semapv:SemanticSimilarityThresholdMatching	0.780	0.6530	cosine	tamar-pairwise	Target broader than dendrology
http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835	linguistics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1203	Language and Linguistics	semapv:SemanticSimilarityThresholdMatching	0.900	0.6610	cosine	tamar-pairwise	Equivalent linguistics domain
http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835	linguistics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3310	Linguistics and Language	semapv:SemanticSimilarityThresholdMatching	0.880	0.6647	cosine	tamar-pairwise	Equivalent linguistics domain
http://data.europa.eu/8mn/euroscivoc/621ef1ce-2ebd-43d9-a6c7-ecd962d27269	ophthalmology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2731	Ophthalmology	semapv:LexicalMatching	0.990	0.6840	cosine	tamar-pairwise	Same medical specialty
http://data.europa.eu/8mn/euroscivoc/6283539e-373a-4c38-8bab-6510f9ee479c	livestock cloning	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1103	Animal Science and Zoology	semapv:SemanticSimilarityThresholdMatching	0.850	0.6519	cosine	tamar-pairwise	Target covers cloning broadly
http://data.europa.eu/8mn/euroscivoc/62d2a84e-3f7d-4164-890a-bac80360105b	waste management	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2311	Waste Management and Disposal	semapv:SemanticSimilarityThresholdMatching	0.940	0.7835	cosine	tamar-pairwise	Direct waste management equivalence
http://data.europa.eu/8mn/euroscivoc/62e0b84b-ccbb-4cd9-a8b3-9fafb942904e	visual arts	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1213	Visual Arts and Performing Arts	semapv:SemanticSimilarityThresholdMatching	0.920	0.7175	cosine	tamar-pairwise	Target heading covers both
http://data.europa.eu/8mn/euroscivoc/64605fff-1946-4fd4-b021-e2e83b71dcac	engineering and technology	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2200	General Engineering	semapv:SemanticSimilarityThresholdMatching	0.920	0.7347	cosine	tamar-pairwise	Source broader than target
http://data.europa.eu/8mn/euroscivoc/64677c83-d296-43b3-b4a1-a6e79ce71488	limnology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1104	Aquatic Science	semapv:SemanticSimilarityThresholdMatching	0.900	0.7553	cosine	tamar-pairwise	Aquatic Science broader
http://data.europa.eu/8mn/euroscivoc/64992e3b-ceb3-482e-af46-3b8507dbda60	pathophysiology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2918	Pathophysiology	semapv:LexicalMatching	0.980	0.7517	cosine	tamar-pairwise	Identical concept label
http://data.europa.eu/8mn/euroscivoc/65672057-bb45-47a9-9b2d-5dd7c15dae10	anthropology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3314	Anthropology	semapv:LexicalMatching	0.980	0.6553	cosine	tamar-pairwise	Same disciplinary concept
http://data.europa.eu/8mn/euroscivoc/65f1cb53-0694-477b-9900-61ac8ad78c67	geology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1907	Geology	semapv:LexicalMatching	0.990	0.7801	cosine	tamar-pairwise	Exact geological field
http://data.europa.eu/8mn/euroscivoc/6772a809-fa3f-49b6-b82f-d2e82a96e44d	synthetic fuels	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2103	Fuel Technology	semapv:SemanticSimilarityThresholdMatching	0.880	0.6728	cosine	tamar-pairwise	Target covers synthetic fuels
http://data.europa.eu/8mn/euroscivoc/678cdc97-e688-4736-a884-8b6bb5b9b68d	social biomedical sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3306	Health (social science)	semapv:SemanticSimilarityThresholdMatching	0.840	0.6913	cosine	tamar-pairwise	Equivalent social health field
http://data.europa.eu/8mn/euroscivoc/6c982cd7-7f9c-4cde-8a3e-b40a226bc313	liver cancer	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2721	Hepatology	semapv:SemanticSimilarityThresholdMatching	0.780	0.6591	cosine	tamar-pairwise	Covers liver cancer plus others
http://data.europa.eu/8mn/euroscivoc/6eb34fa9-e534-437c-a6c1-2051b6740bb9	epidemiology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2713	Epidemiology	semapv:LexicalMatching	0.980	0.6532	cosine	tamar-pairwise	Same epidemiology discipline
http://data.europa.eu/8mn/euroscivoc/71137b04-547d-4329-8db3-251df3e84589	transplantation	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2747	Transplantation	semapv:LexicalMatching	0.990	0.8853	cosine	tamar-pairwise	Identical medical specialty
http://data.europa.eu/8mn/euroscivoc/7341b8bd-fcb0-44c1-9ca9-8752b542ed59	andrology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2743	Reproductive Medicine	semapv:SemanticSimilarityThresholdMatching	0.900	0.6665	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/742439ad-5d62-4e2d-bd77-0eb7caaa75f4	medical engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2204	Biomedical Engineering	semapv:SemanticSimilarityThresholdMatching	0.910	0.6910	cosine	tamar-pairwise	Equivalent biomedical engineering field
http://data.europa.eu/8mn/euroscivoc/749ae797-df54-47c9-9298-60812c03e3e5	reproductive biology	skos:relatedMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1309	Developmental Biology	semapv:SemanticSimilarityThresholdMatching	0.700	0.7076	cosine	tamar-pairwise	Neither wider
http://data.europa.eu/8mn/euroscivoc/74f1f6d9-2480-440a-a168-82967a9677ef	planetary sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1912	Space and Planetary Science	semapv:SemanticSimilarityThresholdMatching	0.880	0.6671	cosine	tamar-pairwise	Planetary science field
http://data.europa.eu/8mn/euroscivoc/763cdd4c-3c18-4fa5-91be-fc6c8754d116	zoology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1100	General Agricultural and Biological Sciences	semapv:SemanticSimilarityThresholdMatching	0.850	0.6610	cosine	tamar-pairwise	Target covers zoology and more
http://data.europa.eu/8mn/euroscivoc/76da466d-e78f-44b0-990a-db42f87b9454	archaeology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3302	Archeology	semapv:LexicalMatching	0.980	0.6534	cosine	tamar-pairwise	Same archaeological discipline
http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7	law	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3308	Law	semapv:LexicalMatching	0.980	0.6822	cosine	tamar-pairwise	Same field and hierarchy
http://data.europa.eu/8mn/euroscivoc/776bf529-b4bb-458b-ad4f-50b327a822ce	environmental biotechnology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2305	Environmental Engineering	semapv:SemanticSimilarityThresholdMatching	0.800	0.6699	cosine	tamar-pairwise	Target covers biotechnology
http://data.europa.eu/8mn/euroscivoc/7a2dcf7b-2c20-468a-a81c-76d67c14de31	humanities	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1200	General Arts and Humanities	semapv:SemanticSimilarityThresholdMatching	0.910	0.7894	cosine	tamar-pairwise	Equivalent humanities subject grouping
http://data.europa.eu/8mn/euroscivoc/7a3cf568-46ba-4840-be8f-f22fc030139f	immunology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2403	Immunology	semapv:LexicalMatching	0.990			tamar-pairwise	Same medical discipline
http://data.europa.eu/8mn/euroscivoc/7a868b71-b645-4d74-9c49-8e9ced9e8c1b	coating and films	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2508	Surfaces, Coatings and Films	semapv:SemanticSimilarityThresholdMatching	0.920	0.6939	cosine	tamar-pairwise	Equivalent coatings and films scope
http://data.europa.eu/8mn/euroscivoc/7b38f8b4-3f5a-4a59-84f8-d270c33146c8	spectroscopy	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1607	Spectroscopy	semapv:LexicalMatching	0.980	0.6623	cosine	tamar-pairwise	Same scientific measurement field
http://data.europa.eu/8mn/euroscivoc/7b79e4a2-5d2a-453f-b277-dda80eccf0d0	control engineering	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2207	Control and Systems Engineering	semapv:SemanticSimilarityThresholdMatching	0.970	0.8479	cosine	tamar-pairwise	Equivalent control systems discipline
http://data.europa.eu/8mn/euroscivoc/7dc05f81-dc62-4d77-af5d-8283b58fa184	energy conversion	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2102	Energy Engineering and Power Technology	semapv:SemanticSimilarityThresholdMatching	0.800	0.6609	cosine	tamar-pairwise	Target includes conversion
http://data.europa.eu/8mn/euroscivoc/7de64596-5b0d-4977-8f98-b982ff2ec17d	gynaecology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2729	Obstetrics and Gynecology	semapv:SemanticSimilarityThresholdMatching	0.900	0.7115	cosine	tamar-pairwise	Target covers obstetrics too
http://data.europa.eu/8mn/euroscivoc/7e2ed2d0-d1fe-4e92-8a75-e2363e589b89	molecular neuroscience	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2804	Cellular and Molecular Neuroscience	semapv:SemanticSimilarityThresholdMatching	0.900	0.7516	cosine	tamar-pairwise	Target adds cellular aspect
http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1	biological sciences	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1100	General Agricultural and Biological Sciences	semapv:SemanticSimilarityThresholdMatching	0.800	0.6766	cosine	tamar-pairwise	includes agriculture too
http://data.europa.eu/8mn/euroscivoc/80742b2c-612e-4f18-a2e8-83bcdaa32ab2	agronomy	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1102	Agronomy and Crop Science	semapv:SemanticSimilarityThresholdMatching	0.960	0.7855	cosine	tamar-pairwise	Direct agronomy equivalence
http://data.europa.eu/8mn/euroscivoc/8190a2e4-d944-4a7e-bb2f-adb488442622	dietetics	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2916	Nutrition and Dietetics	semapv:SemanticSimilarityThresholdMatching	0.920	0.6935	cosine	tamar-pairwise	Includes nutrition besides dietetics
http://data.europa.eu/8mn/euroscivoc/823fc6a3-11f6-4d98-a220-0ea8db1ea48d	ocean engineering	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2212	Ocean Engineering	semapv:LexicalMatching	0.990	0.7017	cosine	tamar-pairwise	Identical engineering discipline
http://data.europa.eu/8mn/euroscivoc/828fbc8f-af57-4946-a4bd-219cc9ea615d	space exploration	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1912	Space and Planetary Science	semapv:SemanticSimilarityThresholdMatching	0.850	0.6848	cosine	tamar-pairwise	Target covers broader field
http://data.europa.eu/8mn/euroscivoc/838f3474-df6f-4654-958e-38b8d7e4b0c9	histology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2722	Histology	semapv:LexicalMatching	0.990	0.8063	cosine	tamar-pairwise	Exact histology concept
http://data.europa.eu/8mn/euroscivoc/84a41eb4-356e-40a4-bc70-216beaf3d33d	geophysics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1908	Geophysics	semapv:LexicalMatching	0.990	0.7484	cosine	tamar-pairwise	Same discipline and label
http://data.europa.eu/8mn/euroscivoc/857b60d8-4b5a-41ef-9bd8-9c1e62815ab3	biofuels	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2502	Biomaterials	semapv:SemanticSimilarityThresholdMatching	0.930	0.6647	cosine	tamar-pairwise	Target covers biofuels
http://data.europa.eu/8mn/euroscivoc/85d38bff-6c87-4717-81d9-f249ee6a7f64	cognitive psychology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3205	Experimental and Cognitive Psychology	semapv:SemanticSimilarityThresholdMatching	0.780	0.6680	cosine	tamar-pairwise	Target includes experimental
http://data.europa.eu/8mn/euroscivoc/8614801c-e2ae-4e99-93b0-cfecb09c4f35	social geography	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3305	Geography, Planning and Development	semapv:SemanticSimilarityThresholdMatching	0.850	0.6796	cosine	tamar-pairwise	Target covers broader field
http://data.europa.eu/8mn/euroscivoc/86246709-0490-46c0-99f6-4afe7d8b461d	entomology	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1109	Insect Science	semapv:SemanticSimilarityThresholdMatching	0.970	0.7385	cosine	tamar-pairwise	Entomology is insect science
http://data.europa.eu/8mn/euroscivoc/8a64da82-b46e-4940-b896-bfc79ad3f6f8	palaeontology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1911	Paleontology	semapv:LexicalMatching	0.980	0.7484	cosine	tamar-pairwise	Same scientific discipline
http://data.europa.eu/8mn/euroscivoc/8cf6591b-082a-4b5d-9178-912736414c80	network security	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1705	Computer Networks and Communications	semapv:SemanticSimilarityThresholdMatching	0.750	0.6838	cosine	tamar-pairwise	Target covers network security
http://data.europa.eu/8mn/euroscivoc/8de66ca0-d07a-4f3d-b41f-02f6fe6a19fc	pollution	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2310	Pollution	semapv:LexicalMatching	0.990	0.7769	cosine	tamar-pairwise	Same pollution concept
http://data.europa.eu/8mn/euroscivoc/8e2d297f-5880-4d7a-969d-79026aa0779c	medical genetics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2716	Genetics (clinical)	semapv:SemanticSimilarityThresholdMatching	0.960	0.8117	cosine	tamar-pairwise	Clinical medical genetics
http://data.europa.eu/8mn/euroscivoc/8e469a25-b5fd-4bf3-8cc1-d14800e650e0	environmental sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2300	General Environmental Science	semapv:SemanticSimilarityThresholdMatching	0.900	0.7020	cosine	tamar-pairwise	Equivalent environmental science field
http://data.europa.eu/8mn/euroscivoc/9193c76f-0e67-47d6-819b-19c3122a535e	cultural and economic geography	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3305	Geography, Planning and Development	semapv:SemanticSimilarityThresholdMatching	0.850	0.6607	cosine	tamar-pairwise	Target covers broader geography
http://data.europa.eu/8mn/euroscivoc/91dbf78e-ec96-4fc8-9ba3-706d26b85a15	agriculture	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1100	General Agricultural and Biological Sciences	semapv:SemanticSimilarityThresholdMatching	0.800	0.6545	cosine	tamar-pairwise	Target covers agriculture and more
http://data.europa.eu/8mn/euroscivoc/9239f328-78c9-40a5-a0b9-8e66fd9b6245	hematology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2720	Hematology	semapv:LexicalMatching	0.990	0.6798	cosine	tamar-pairwise	Same medical specialty
http://data.europa.eu/8mn/euroscivoc/927ac971-50a5-462b-8857-8b6aa708c917	computational neuroscience	skos:relatedMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2805	Cognitive Neuroscience	semapv:SemanticSimilarityThresholdMatching	0.800	0.6824	cosine	tamar-pairwise	Neither side broader
http://data.europa.eu/8mn/euroscivoc/9285d0c4-93e0-4cd7-bc24-4cb0b0b9a06e	speech-language pathology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3616	Speech and Hearing	semapv:SemanticSimilarityThresholdMatching	0.850	0.6570	cosine	tamar-pairwise	Target covers hearing too
http://data.europa.eu/8mn/euroscivoc/93205ae1-235c-4259-a94d-ca9453a2ce17	botany	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1110	Plant Science	semapv:LexicalMatching	0.960			tamar-pairwise	Equivalent plant science concept
http://data.europa.eu/8mn/euroscivoc/9523c8f0-e142-40fe-9ced-571469d279ae	popular music studies	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1210	Music	semapv:SemanticSimilarityThresholdMatching	0.850	0.6768	cosine	tamar-pairwise	Target covers all music
http://data.europa.eu/8mn/euroscivoc/969ab3ad-46f6-4637-a09b-92670ed60152	geotechnics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1909	Geotechnical Engineering and Engineering Geology	semapv:SemanticSimilarityThresholdMatching	0.980	0.8221	cosine	tamar-pairwise	Exact geotechnical engineering field
http://data.europa.eu/8mn/euroscivoc/96b1f2b4-f48e-4810-91fb-851a1e767ea7	prime numbers	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2602	Algebra and Number Theory	semapv:SemanticSimilarityThresholdMatching	0.950	0.6509	cosine	tamar-pairwise	Target heading covers primes
http://data.europa.eu/8mn/euroscivoc/96c3e7e8-7584-4f61-a90d-39652b83f41e	applied mathematics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2604	Applied Mathematics	semapv:LexicalMatching	0.990	0.7677	cosine	tamar-pairwise	Identical mathematical field
http://data.europa.eu/8mn/euroscivoc/97a2bddc-7341-4a5d-95c3-b378ea8115b0	drug discovery	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3002	Drug Discovery	semapv:LexicalMatching	0.990	0.7142	cosine	tamar-pairwise	Identical drug discovery concept
http://data.europa.eu/8mn/euroscivoc/98f5f863-7cbf-46a0-84e0-cb319895e0ae	biogeochemistry	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1906	Geochemistry and Petrology	semapv:SemanticSimilarityThresholdMatching	0.860	0.6590	cosine	tamar-pairwise	Target broader than source
http://data.europa.eu/8mn/euroscivoc/995f4448-d135-4ba0-925f-e7afa18a0d0e	data processing	skos:narrowMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1711	Signal Processing	semapv:SemanticSimilarityThresholdMatching	0.780	0.6984	cosine	tamar-pairwise	Target narrower than source
http://data.europa.eu/8mn/euroscivoc/99f792a4-fb82-4f84-98df-ff76d9f98f0e	discrete mathematics	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2607	Discrete Mathematics and Combinatorics	semapv:SemanticSimilarityThresholdMatching	0.950	0.7300	cosine	tamar-pairwise	Discrete mathematics category
http://data.europa.eu/8mn/euroscivoc/9a512825-2fe5-4596-a0af-a157d819517b	protozoology	skos:relatedMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2405	Parasitology	semapv:SemanticSimilarityThresholdMatching	0.680	0.7082	cosine	tamar-pairwise	Overlap distinct scopes
http://data.europa.eu/8mn/euroscivoc/9a97233b-9f0a-4644-9eb8-11ca048bca67	glacial geology	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1907	Geology	semapv:SemanticSimilarityThresholdMatching	0.940	0.6944	cosine	tamar-pairwise	Target covers glacial geology
http://data.europa.eu/8mn/euroscivoc/9b1ede6e-993a-494b-a695-155ae8a40ad5	childbirth	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2913	Maternity and Midwifery	semapv:SemanticSimilarityThresholdMatching	0.920	0.6928	cosine	tamar-pairwise	Target broader than childbirth
http://data.europa.eu/8mn/euroscivoc/9b9abbee-82f5-4766-bd4d-feb73cf06573	agricultural sciences	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1100	General Agricultural and Biological Sciences	semapv:SemanticSimilarityThresholdMatching	0.900	0.7820	cosine	tamar-pairwise	Includes extra biology
http://data.europa.eu/8mn/euroscivoc/9bee140a-a951-4706-a5d2-d2a0822e10a1	arithmetics	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2602	Algebra and Number Theory	semapv:SemanticSimilarityThresholdMatching	0.860	0.6605	cosine	tamar-pairwise	Target covers algebra too
http://data.europa.eu/8mn/euroscivoc/9c1581ad-e871-4ab8-ac20-da03fa03d202	public policies	skos:relatedMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/3321	Public Administration	semapv:SemanticSimilarityThresholdMatching	0.680	0.6526	cosine	tamar-pairwise	Both address government policies
http://data.europa.eu/8mn/euroscivoc/9c3a57c5-68bd-4ee7-a9cc-aa8ba07bde94	otorhinolaryngology	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2733	Otorhinolaryngology	semapv:LexicalMatching	0.990	0.7239	cosine	tamar-pairwise	Same medical specialty
http://data.europa.eu/8mn/euroscivoc/9cfaafe4-7fee-41fc-ba8d-cf23a2a176e6	biophysics	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1304	Biophysics	semapv:LexicalMatching	0.990	0.6806	cosine	tamar-pairwise	Same scientific discipline
http://data.europa.eu/8mn/euroscivoc/9d9d0dd9-5fe1-4c9b-bef2-e93184ead881	statistics and probability	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2613	Statistics and Probability	semapv:LexicalMatching	0.980	0.7125	cosine	tamar-pairwise	Exact concept label and scope
http://data.europa.eu/8mn/euroscivoc/9db99312-b7aa-4a85-ba0e-b2dd05135539	polymer sciences	skos:closeMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2507	Polymers and Plastics	semapv:SemanticSimilarityThresholdMatching	0.820	0.7049	cosine	tamar-pairwise	Near-equivalent polymer disciplines
http://data.europa.eu/8mn/euroscivoc/9f06ae95-d41a-4621-9152-8a6e1eb46334	art history	skos:broadMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/1202	History	semapv:SemanticSimilarityThresholdMatching	0.900	0.6913	cosine	tamar-pairwise	Target heading covers art history
http://data.europa.eu/8mn/euroscivoc/a010f01c-4bd9-4bca-b568-0c1357034db9	numerical analysis	skos:exactMatch	https://tamar.dsd.sztaki.hu/taxonomies/asjc/2612	Numerical Analysis	semapv:LexicalMatching	0.990	0.8212	cosine	tamar-pairwise	Identical mathematical discipline
